institution;country;production;year
Leeward Community College;United States;1;2015
Western Wyoming Community College;United States;3;2015
Tohoku Seikatsu Bunka University;Japan;8;2015
Pontificio Ateneo Sant'Anselmo;Italy;3;2015
Peirce College;United States;4;2015
Amberton University;United States;1;2015
Yeovil College;United Kingdom;1;2015
Southeast Community College;United States;4;2015
Rashtriya Sanskrit Vidyapeetha;India;13;2015
Warner Pacific College;United States;3;2015
Herzing University;United States;1;2015
Kofi Annan International Peacekeeping Training Centre;Ghana;7;2015
King's Inns;Ireland;4;2015
Austin Graduate School of Theology;United States;3;2015
Russian Research Institute for Integrated Water Management and Protection;Russia;0;2015
Marian University - Wisconsin;United States;1;2015
Corporación Universitaria de Ciencia y Desarrollo;Colombia;2;2015
Institute of Professional Evaluation;Russia;2;2015
Institut Polytechnique Saint-Louis;France;0;2015
Institute of Advanced Media Arts and Sciences;Japan;5;2015
Universidad ICEL;Mexico;3;2015
New Mongol Institute of Technology;Mongolia;3;2015
The Washington Institute for Near East Policy;United States;1;2015
University Settlement;United States;0;2015
Haute École Libre Mosane;Belgium;4;2015
University of Louisville Physicians;United States;1;2015
Colchester School District;United States;0;2015
Universidad Tecnológica del Valle de Toluca;Mexico;4;2015
Fuji Tokoha University;Japan;5;2015
Chabot College;United States;1;2015
Community College of Aurora;United States;1;2015
Bunri University of Hospitality;Japan;1;2015
Centralia College;United States;2;2015
Thomas Nelson Community College;United States;2;2015
Triton College;United States;1;2015
Minnesota State Community and Technical College;United States;4;2015
Aichi Bunkyo Women's College;Japan;0;2015
Art Institute of Pittsburgh;United States;0;2015
Hallmark University;United States;0;2015
Meirin College;Japan;0;2015
North Kent College;United Kingdom;4;2015
Al Wataniya Private University;Syria;1;2015
Richard J. Daley College;United States;1;2015
Biloxi Public Schools;United States;1;2015
Learning Through an Expanded Arts Program;United States;1;2015
Fukui Prefecture Special Education Center;Japan;5;2015
Broadstairs College;United Kingdom;2;2015
Tokyo High School;Japan;3;2015
Universidad Acción Pro-Educación y Cultura;Dominican Republic;7;2015
PUC Schools;United States;3;2015
St. Joseph’s Seminary and College;United States;3;2015
Sanyo Women's College;Japan;1;2015
Information and Library Network;India;3;2015
Upgrad (India);India;0;2015
Université Internationale Abulcasis des Sciences de la Santé;Morocco;1;2015
Instituto de Estudios de América Latina y el Caribe;Argentina;3;2015
Modern University for the Humanities;Russia;21;2015
Niigata Sangyo University;Japan;1;2015
Southwestern University;Philippines;2;2015
South Puget Sound Community College;United States;5;2015
San Francisco Art Institute;United States;3;2015
Miriam College;Philippines;6;2015
American International Medical University;Saint Lucia;6;2015
Tashkent Automobile and Road Construction Institute;Uzbekistan;3;2015
Senghor University;Egypt;2;2015
Wad Medani Ahlia University;Sudan;5;2015
V. A. Graičiūno Aukštoji Vadybos Mokykla;Lithuania;3;2015
Escuela Politécnica Javeriana del Ecuador;Ecuador;2;2015
Kyiv National I. K. Karpenko-Kary Theatre, Cinema and Television University;Ukraine;1;2015
Chiba Prefectural Sawara High School;Japan;2;2015
Expertisecentrum Nederlands;The Netherlands;6;2015
International University of Travnik;Bosnia and Herzegovina;2;2015
Guangzhou Research Institute of Synthetic Materials;China;3;2015
Hochschule für Gesundheit & Sport, Technik & Kunst;Germany;3;2015
Friendship College;United States;5;2015
Evangelische Hochschule für Soziale Arbeit & Diakonie;Germany;13;2015
University College of Social Sciences;Poland;4;2015
Instituto Politécnico do Rio de Janeiro;Brazil;7;2015
MidAmerica Nazarene University;United States;8;2015
Calumet College of Saint Joseph;United States;3;2015
Berkeley City College;United States;3;2015
Guildford College;United Kingdom;0;2015
Bayan University;Sudan;3;2015
Jefferson Community and Technical College;United States;1;2015
Emergency Services College;Finland;6;2015
Dhonburi Rajabhat University;Thailand;1;2015
Kyoto Prefectural Education Center;Japan;0;2015
Escola Superior de Enfermagem de São José de Cluny;Portugal;1;2015
Ehime Prefectural Education Center;Japan;2;2015
International University of Chabahar;Iran;3;2015
Suzhou Industrial Park Vocational Technical College;China;4;2015
Centro Universitário Unigran Capital;Brazil;4;2015
Lord Buddha Education Foundation;Nepal;0;2015
Samangan Higher Education Institute;Afghanistan;0;2015
University of Belgrade - Faculty of Mining and Geology;Serbia;8;2015
North Island College;Canada;0;2015
West Valley College;United States;2;2015
Universidad Regiomontana;Mexico;2;2015
University of Holy Cross;United States;2;2015
Dallas Christian College;United States;4;2015
College of the Sequoias;United States;1;2015
Junshin Junior College;Japan;1;2015
Marshalltown Community College;United States;1;2015
Cape Fear Community College;United States;2;2015
University of Pangasinan;Philippines;2;2015
Atlanta’s John Marshall Law School;United States;4;2015
ENSA Dijon;France;5;2015
DeKalb County School District;United States;1;2015
Karelian State Pedagogical Academy;Russia;2;2015
Chameli Devi Group of Institutions;India;7;2015
Hochschule für Jüdische Studien;Germany;2;2015
Universidad Mesoamericana de San Agustín;Mexico;4;2015
Baghlan University;Afghanistan;0;2015
Instituto Peruano de Orientación Psicológica;Peru;1;2015
Instituto Tecnológico Superior de Tantoyuca;Mexico;4;2015
Northwestern Michigan College;United States;2;2015
Sherman College of Chiropractic;United States;6;2015
Washington Adventist University;United States;0;2015
Magtymguly Turkmen State University;Turkmenistan;1;2015
Green River Community College;United States;2;2015
Jamestown Community College;United States;4;2015
Morris Brown College;United States;0;2015
Rowan College at Burlington County;United States;2;2015
Cegep de La Pocatiere;Canada;0;2015
Pulaski Technical College;United States;2;2015
Shoei Junior College;Japan;2;2015
Biwako Gakuin University;Japan;2;2015
Arts University Plymouth;United Kingdom;2;2015
Takada Junior College;Japan;3;2015
Luarasi University;Albania;2;2015
Pyongyang University of Science and Technology;North Korea;7;2015
Hokkaido Sapporo Kiyota High School;Japan;3;2015
Universidad de la Cordillera;Bolivia;4;2015
Kumamoto Prefectural College of Technology;Japan;4;2015
Tokyo Junshin University;Japan;4;2015
Prague College of Psychosocial Studies;Czechia;4;2015
Arab Open University;Egypt;1;2015
McDowell County Schools;United States;1;2015
Busan Women's College;South Korea;3;2015
Slobomir P University;Bosnia and Herzegovina;7;2015
Wielkopolska Wyższa Szkoła Społeczno-Ekonomiczna;Poland;4;2015
Northern Vermont University;United States;1;2015
West Valley High School;United States;1;2015
Federal Service for Technical and Export Control;Russia;1;2015
European Centre for Community Education;Germany;6;2015
Akademia Muzyczna im. Stanisława Moniuszki w Gdańsku;Poland;3;2015
Al-Saeeda University;Yemen;1;2015
International Slavic Institute;Russia;6;2015
Kalinga State University;Philippines;2;2015
St. Joseph's College of Education;Ghana;1;2015
Institut et Haute Ecole de la Santé La Source;Switzerland;7;2015
Daegu Cyber University;South Korea;9;2015
College of Intensive Care Medicine;Australia;8;2015
Bircham International University;Spain;1;2015
Palompon Institute of Technology;Philippines;4;2015
Bluefield College;United States;2;2015
Chukyo Gakuin University;Japan;2;2015
Collège Jean-de-Brébeuf;Canada;5;2015
Universidad Monteávila;Venezuela;10;2015
Sapporo International University;Japan;2;2015
Mount Carmel College of Nursing;United States;4;2015
Parkway School District;United States;2;2015
Institute for the Humanities and Information Technologies;Russia;0;2015
Lodz International Studies Academy;Poland;6;2015
Gangwon State University;South Korea;1;2015
Provadis School of International Management and Technology;Germany;0;2015
Korea Soongsil Cyber ​​University;South Korea;7;2015
Iida Junior College;Japan;5;2015
Mashreq University;Sudan;1;2015
Philological School of Higher Education;Poland;11;2015
EuroAcademy;Estonia;4;2015
Atenisi Institute;Tonga;2;2015
Instituto Nacional de Estatística;Cabo Verde;1;2015
Batumi Navigation Teaching University;Georgia;0;2015
Ayush & Health Sciences University Chhattisgarh;India;2;2015
National Education Institute of the Republic of Slovenia;Slovenia;8;2015
Politécnico de la Costa Atlántica;Colombia;2;2015
DeVry College;United States;0;2015
University College of Commerce & Business Management;India;3;2015
Hochschule der Polizei des Landes Brandenburg;Germany;7;2015
Community College of Denver;United States;6;2015
Kristal University;Albania;3;2015
Bunker Hill Community College;United States;3;2015
Zaytuna College;United States;1;2015
Canadore College;Canada;0;2015
Kettering College;United States;0;2015
Taft College;United States;0;2015
Forsyth Technical Community College;United States;2;2015
Rose Bruford College;United Kingdom;6;2015
Royal Hospital School;United Kingdom;0;2015
University of Music and Theatre Leipzig;Germany;2;2015
Greenville Technical College;United States;4;2015
Central Community College;United States;1;2015
Universidad Autónoma de La Laguna;Mexico;3;2015
Saitama Gakuen University;Japan;4;2015
Arellano University;Philippines;0;2015
Wyższa Szkoła Hotelarstwa i Gastronomii;Poland;3;2015
Universidad Xicotepetl;Mexico;4;2015
Chelyabinsk State Agroengineering Academy;Russia;6;2015
Cowley Community College;United States;4;2015
Ministry of Emergency Situations of the Republic of Azerbaijan;Azerbaijan;3;2015
Palo Alto Unified School District;United States;4;2015
Lone Star College–Tomball;United States;1;2015
GEA College;Slovenia;3;2015
BFF Bern;Switzerland;0;2015
Universitas Kartini;Indonesia;3;2015
bbw University of Applied Sciences;Germany;5;2015
Kirchliche Pädagogische Hochschule Edith Stein;Austria;2;2015
Universidad Tecnológica de Hermosillo;Mexico;3;2015
Universidad Quetzalcóatl;Mexico;3;2015
INSEAD;United Arab Emirates;4;2015
Facultad de Teología Pontificia y Civil de Lima;Peru;6;2015
Centro Universitário União Dinâmica das Cataratas;Brazil;2;2015
Parnassia Groep Academie;The Netherlands;9;2015
St. Monica's College of Education;Ghana;0;2015
Universidad Tecnológica del Norte de Aguascalientes;Mexico;4;2015
Jarvis Christian College;United States;1;2015
Taylor College and Seminary;Canada;2;2015
Kennedy–King College;United States;0;2015
Sotheby's Institute of Art;United States;3;2015
European Polytechnical University;Bulgaria;2;2015
Alvin Community College;United States;2;2015
El Centro College;United States;5;2015
National Academy of Chinese Theatre Arts;China;7;2015
Universidad Nororiental Privada Gran Mariscal de Ayacucho;Venezuela;7;2015
ORT France;France;4;2015
University of Wisconsin–Fond du Lac;United States;2;2015
Universidad Autónoma del Noreste;Mexico;3;2015
Academy of Public Administration;Moldova;0;2015
Kemerovo State University of Culture and the Arts;Russia;6;2015
Narashino Municipal Narashino High School;Japan;8;2015
Christian University of Thailand;Thailand;2;2015
Catholic University Institute of Buea;Cameroon;2;2015
Hope Africa University;Burundi;0;2015
The Catholic University of Malawi;Malawi;2;2015
International University for Graduate Studies;Dominica;12;2015
Universidad Amazonica de Pando;Bolivia;2;2015
Universidad Pedagógica Veracruzana;Mexico;2;2015
School of Administration in Bielsko-Biala;Poland;4;2015
Quang Nam University;Vietnam;2;2015
La Manufacture - Haute école des arts de la scène;Switzerland;6;2015
Cheyney University of Pennsylvania;United States;1;2015
British Institute of Technology and E-commerce;United Kingdom;2;2015
Villa Maria College;United States;0;2015
Fukuoka Women's Junior College;Japan;1;2015
Columbia Southern University;United States;4;2015
Texarkana College;United States;0;2015
Alberoni University;Afghanistan;0;2015
Leeds City College;United Kingdom;3;2015
Kunitachi College of Music;Japan;2;2015
Zaporizhzhya Institute of Economics and Information Technologies;Ukraine;4;2015
Vinh Medical University;Vietnam;1;2015
Uwajima Fisheries High school;Japan;3;2015
Boonton Public Schools;United States;0;2015
Issyk-Kul State University;Kyrgyzstan;0;2015
Open University of Sudan;Sudan;3;2015
Institut Universitaire Kurt Bösch;Switzerland;0;2015
Nile University;Uganda;1;2015
Lithuanian Maritime Academy;Lithuania;4;2015
Chaopraya University;Thailand;2;2015
Center for Psychobiology and Behavioral Medicine;Germany;1;2015
Yamagata Prefectural Yonezawa University of Nutrition Sciences;Japan;4;2015
Gymnase de Nyon;Switzerland;0;2015
Dharma Drum Institute of Liberal Arts;Taiwan;6;2015
Asbestos Institute;United States;0;2015
Instituto Superior Tecnológico de Artes del Ecuador;Ecuador;2;2015
Kıbrıs Amerikan Üniversitesi;Cyprus;0;2015
University of Belgrade – Faculty of Forestry;Serbia;5;2015
Los Angeles Trade Technical College;United States;2;2015
University of Rizal System;Philippines;5;2015
Texas State University System;United States;4;2015
Northeast Community College;United States;1;2015
Stark State College;United States;2;2015
Carey Baptist College;New Zealand;2;2015
Benadir University;Somalia;1;2015
Julius Nyerere University of Kankan;Guinea;3;2015
Milpark Education;South Africa;1;2015
New Design University;Austria;2;2015
Sandwell College;United Kingdom;2;2015
Puntland State University;Somalia;1;2015
Newport News Public Schools;United States;2;2015
Universidad Salvadoreña Alberto Masferrer;El Salvador;0;2015
Pacific Adventist University;Papua New Guinea;7;2015
Liaoning Vocational College of Medical;China;9;2015
The Ilya Glazunov Russian Academy of Painting, Sculpture and Architecture;Russia;1;2015
Fukuoka Institute of Technology Junior College;Japan;6;2015
Centro Universitario Fluminense;Brazil;3;2015
Institute of Business and Law;Russia;0;2015
Haute École de la Province de Liège;Belgium;6;2015
Washington School for the Deaf;United States;1;2015
Instituto Superior Politécnico de Manica;Mozambique;3;2015
Saint-Petersburg Humanitarian University of Trade Unions;Russia;2;2015
Walsh College;United States;1;2015
Butler Community College;United States;1;2015
Virginia International University;United States;13;2015
Southern Maine Community College;United States;3;2015
Cochise College;United States;1;2015
Academy of Fine Arts Munich;Germany;0;2015
Matsumoto Junior College;Japan;0;2015
Regents Theological College;United Kingdom;1;2015
Five Towns College;United States;3;2015
South Downs College;United Kingdom;0;2015
University of Kisubi;Uganda;1;2015
Regent Business School;South Africa;6;2015
Zenith University College;Ghana;3;2015
Center for Jewish–Christian Understanding and Cooperation;Israel;0;2015
École Supérieure des Beaux-Arts de Nantes Métropole;France;4;2015
International Business School;Bulgaria;3;2015
Centro de Estudios Universitarios de Baja California;Mexico;11;2015
University of Applied Sciences the health professions Upper Austria;Austria;6;2015
James Lind Institute;Switzerland;2;2015
Magnitogorsk State Conservatory named after M I Glinka;Russia;2;2015
Chiangrai College;Thailand;2;2015
Institute for Research in Schools;United Kingdom;4;2015
Universidade Técnica de Moçambique;Mozambique;0;2015
Business and Hotel Management School;Switzerland;4;2015
Dongbang Culture University;South Korea;3;2015
Minsk Radioengineering College;Belarus;0;2015
Institute of International Law and Economics named after AS Griboedova;Russia;1;2015
Universidad Católica del Táchira;Venezuela;3;2015
Regional Open Social Institute;Russia;2;2015
KIPP Bay Area Schools;United States;1;2015
Buenos Aires Interdisciplinary Political Economy Institute;Argentina;1;2015
Maulana Mukhtar Ahmad Nadvi Technical Campus;India;1;2015
Catanduanes State University;Philippines;1;2015
Rio Salado College;United States;2;2015
Moraine Valley Community College;United States;1;2015
Bristol Community College;United States;3;2015
Norwalk Community College;United States;2;2015
Hawkeye Community College;United States;4;2015
Oita Prefectural College of Arts and Culture;Japan;2;2015
Mendocino College;United States;3;2015
Lancaster Royal Grammar School;United Kingdom;0;2015
Nash Community College;United States;1;2015
Holy Apostles College and Seminary;United States;0;2015
Cégep André Laurendeau;Canada;4;2015
Åland University of Applied Sciences;Åland;1;2015
Wittenborg University;The Netherlands;5;2015
Sampson County Schools;United States;5;2015
Universidad Regional del Sureste;Mexico;2;2015
Midwest University;United States;1;2015
Zhejiang Runtu (China);China;3;2015
Probigua;Guatemala;0;2015
Preston's College;United Kingdom;1;2015
Uczelnia Techniczno-Handlowa im. Heleny Chodkowskiej;Poland;3;2015
Westminster Schools;United States;0;2015
Cascadia College;United States;2;2015
Ohio Business College;United States;0;2015
Veleučilište "Nikola Tesla" u Gospiću;Croatia;5;2015
École Nationale d'Administration;Algeria;3;2015
Liceo Cantonale;Switzerland;1;2015
Abiogen Pharma (Italy);Italy;2;2015
Universidad Cristiana de Bolivia;Bolivia;2;2015
Institut des Hautes Études de Management;Morocco;2;2015
Universidad La Salle Costa Rica;Costa Rica;8;2015
University of Arts from Târgu-Mureș;Romania;1;2015
Orleans Parish School Board;United States;1;2015
Ryogoku High School;Japan;2;2015
Jesuiten;Austria;1;2015
Bethel University;United States;2;2015
West Kordofan University;Sudan;5;2015
International University College of Turin;Italy;1;2015
Beijing Building Materials Academy of Sciences and Research;China;3;2015
Universidad Virtual del Estado de Guanajuato;Mexico;5;2015
Universidad Tecnológica de Jalisco;Mexico;2;2015
West New York School District;United States;1;2015
Yamaguchi Gakugei University;Japan;1;2015
Norfolk Public Schools;United States;0;2015
Peddie School;United States;0;2015
Brooks Institute;United States;0;2015
Wuhan Conservatory of Music;China;4;2015
Oxnard College;United States;3;2015
Textile Institute of Pakistan;Pakistan;0;2015
Collegium Da Vinci;Poland;3;2015
Universidad Nueva Esparta;Venezuela;4;2015
Portuguese Joint Command and Staff College;Portugal;8;2015
Korea Lift College;South Korea;6;2015
Institut Facultaire des Sciences de l'Information et de la Communication;DR Congo;1;2015
Hochschule 21;Germany;3;2015
Orpheus Institute;Belgium;3;2015
International University of Cooperative Education;Germany;1;2015
Fachinstitut für Informatik und Grafikdesign;Germany;5;2015
Okinawa Prefectural Education Center;Japan;2;2015
National Management Degree College;Myanmar;2;2015
Universidad Nacional Experimental Marítima del Caribe;Venezuela;5;2015
Marijampole College;Lithuania;6;2015
Bialystok School of Economics;Poland;3;2015
Santa Marcelina Colégio São Paulo;Brazil;4;2015
Institut Supérieur Pédagogique Technique;DR Congo;1;2015
Universidad Autónoma de Encarnación;Paraguay;4;2015
Ohio University Eastern;United States;4;2015
Quadriga Hochschule Berlin;Germany;11;2015
Capital College;Canada;0;2015
Eastfield College;United States;1;2015
Miyazaki Prefectural Nursing University;Japan;4;2015
Lincoln Land Community College;United States;2;2015
Toyo College of Food Technology;Japan;1;2015
Arapahoe Community College;United States;4;2015
Mott Community College;United States;6;2015
San Juan College;United States;6;2015
South Arkansas Community College;United States;3;2015
Morling College;Australia;1;2015
Ohio University Southern;United States;1;2015
Dominican School of Philosophy and Theology;United States;2;2015
Northern Regional College;United Kingdom;0;2015
John B. Lacson Foundation Maritime University;Philippines;5;2015
Cegep de Matane;Canada;3;2015
Waljat Colleges of Applied Sciences;Oman;3;2015
Tatar State University of Humanities and Education;Russia;0;2015
Open University of Kaohsiung;Taiwan;3;2015
City College Southampton;United Kingdom;0;2015
Hazelden Betty Ford Graduate School of Addiction Studies;United States;5;2015
St. Petersburg Scientific Research Institute of Forestry;Russia;2;2015
Shantou Broadcasting and Television University;China;1;2015
Gifu Academy of Forest Science and Culture;Japan;4;2015
Universidad Peruana de Ciencias e Informática;Peru;5;2015
Wyższa Szkoła Zarządzania i Bankowości w Poznaniu;Poland;5;2015
Universidad Internacional de las Américas;Costa Rica;2;2015
Universidad La Concordia;Mexico;2;2015
Universidad de Especialidades Turísticas;Ecuador;9;2015
Tomsk Institute of Economics and Law;Russia;6;2015
Universitas Tri Tunggal;Indonesia;2;2015
Academy of Economic Security;Russia;1;2015
École Nationale Supérieure de l'Administration;Morocco;9;2015
Asian Theological Seminary;Philippines;1;2015
Virginia Community College System;United States;0;2015
Estonian Information Technology College;Estonia;7;2015
Al-Ahgaff University;Yemen;3;2015
Central Academy of Drama;China;5;2015
Universidad Federico Henríquez y Carvajal;Dominican Republic;0;2015
Vladimir State University for the Humanities;Russia;5;2015
Antalya Bilim Üniversitesi;Türkiye;10;2015
Ueda Womens Junior College;Japan;2;2015
Academy of Cosmetics and Health Care in Warsaw;Poland;7;2015
Vilnius Business College;Lithuania;0;2015
AKAD University;Germany;0;2015
Jean Piaget University of Cape Verde;Cabo Verde;4;2015
Krasnoyarsk State Trade and Economic Institute;Russia;0;2015
Military Academy of Air-Space Defense named after Marshal of the Soviet Union GK Zhukov;Russia;0;2015
Wyższa Szkoła Pedagogiki i Administracji im. Mieszka I w Poznaniu;Poland;2;2015
Showa University of Music;Japan;1;2015
Union College - Kentucky;United States;2;2015
Kyoto University of Art and Design;Japan;3;2015
Gifu Prefecture General Education Center;Japan;0;2015
Delphi University;Panama;4;2015
Eqbal Lahoori Institute of Higher Education;Iran;5;2015
International Open University;The Gambia;1;2015
Kao Yuan University;Taiwan;100;2015
School of International Relations;Iran;251;2015
Instituto de Investigaciones Fisicoquímicas Teóricas y Aplicadas;Argentina;127;2015
Universitas Pembangunan Panca Budi Medan;Indonesia;10;2015
Universitas Bina Darma;Indonesia;49;2015
University of Tirana;Albania;304;2015
Henan University of Economic and Law;China;105;2015
Moscow Region State University;Russia;226;2015
Henan University of Urban Construction;China;102;2015
Universidad de Lima;Peru;158;2015
University for International Integration of the Afro-Brazilian Lusophony;Brazil;158;2015
State University of Management;Russia;29;2015
Universitas Mahasaraswati Denpasar;Indonesia;75;2015
Polytechnic University;Japan;82;2015
Osmaniye Korkut Ata University;Türkiye;105;2015
Technological Educational Institute of Athens;Greece;369;2015
Université des Antilles;Guadeloupe;203;2015
Vaughn College of Aeronautics and Technology;United States;107;2015
Bukovinian State Medical University;Ukraine;164;2015
Sewanee: The University of the South;United States;177;2015
Jaypee University of Information Technology;India;223;2015
Chittagong University of Engineering & Technology;Bangladesh;123;2015
Catholic University of Croatia;Croatia;157;2015
Universitas Bhayangkara Jakarta Raya;Indonesia;18;2015
Universidad Internacional;Mexico;116;2015
Hiroshima City University;Japan;173;2015
University of Pamplona;Colombia;214;2015
Al al-Bayt University;Jordan;176;2015
Northwest University;United States;285;2015
Istituto di Matematica Applicata e Tecnologie Informatiche;Italy;158;2015
Politeknik Kesehatan Kementerian Kesehatan Jakarta II;Indonesia;39;2015
Clark Atlanta University;United States;128;2015
Japan Women's University;Japan;115;2015
President University;Indonesia;35;2015
International Institute of Information Technology;India;87;2015
Shandong Management University;China;145;2015
Universitas 17 Agustus 1945 Jakarta;Indonesia;186;2015
Quzhou University;China;53;2015
Samara State University of Economics;Russia;102;2015
Osaka Kyoiku University;Japan;96;2015
University of Prešov;Slovakia;233;2015
Institute of Life Sciences;India;144;2015
Iğdır Üniversitesi;Türkiye;77;2015
Universitas Lancang Kuning;Indonesia;86;2015
Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais;Brazil;139;2015
Islamic Azad University Rasht Branch;Iran;233;2015
Industrial University of Ho Chi Minh City;Vietnam;44;2015
Islamic Azad University, Ahvaz Branch;Iran;203;2015
Wuchang University of Technology;China;86;2015
Pakuan University;Indonesia;65;2015
Kerala Veterinary and Animal Sciences University;India;155;2015
I.Horbachevsky Ternopil National Medical University;Ukraine;231;2015
National Kaohsiung Normal University;Taiwan;187;2015
Universidade La Salle;Brazil;169;2015
Universitas Wijaya Putra;Indonesia;32;2015
Gandhigram Rural Institute;India;254;2015
Saratov State Medical University;Russia;162;2015
University of Maroua;Cameroon;143;2015
Kun Shan University;Taiwan;179;2015
Islamia College University;Pakistan;95;2015
University of Engineering & Management;India;125;2015
Government Medical College;India;200;2015
Istanbul Commerce University;Türkiye;152;2015
Universitas Muhammadiyah Metro;Indonesia;109;2015
Manhattan College;United States;141;2015
Mukogawa Women's University;Japan;122;2015
Universitas Pgri Banyuwangi;Indonesia;60;2015
Raisoni Group of Institutions;India;168;2015
Bashkir State Medical University;Russia;95;2015
State University of Vale do Acaraú;Brazil;153;2015
Ziauddin University;Pakistan;116;2015
Tokyo University of Information Sciences;Japan;148;2015
Indian Institute of Information Technology Design and Manufacturing Jabalpur;India;210;2015
Universitas Tidar;Indonesia;10;2015
Lewis & Clark College;United States;192;2015
Kyiv National Economic University named after Vadym Hetman;Ukraine;42;2015
Ludovika University of Public Service;Hungary;62;2015
Huzhou Vocational and Technical College;China;135;2015
INTI International University;Malaysia;78;2015
Wollo University;Ethiopia;60;2015
Willamette University;United States;174;2015
La Salle University;United States;194;2015
Qiqihar Medical University;China;162;2015
University of Washington Tacoma;United States;154;2015
Sudan University of Science and Technology;Sudan;200;2015
University of Cienfuegos;Cuba;237;2015
Valahia University of Targoviste;Romania;228;2015
University of Kirkuk;Iraq;109;2015
Denver School of Nursing;United States;57;2015
Chaitanya Bharathi Institute of Technology;India;82;2015
University of the West Indies;Jamaica;325;2015
University of the West;United States;151;2015
Matej Bel University;Slovakia;232;2015
Massachusetts College of Pharmacy and Health Sciences;United States;144;2015
Universidade Federal de Jataí;Brazil;176;2015
Gautam Buddha University;India;207;2015
Université Mustapha Stambouli de Mascara;Algeria;155;2015
Holon Institute of Technology;Israel;111;2015
Civil Aviation Flight University of China;China;122;2015
Oniris;France;209;2015
Federal University Oye Ekiti;Nigeria;93;2015
Highland Community College - Illinois;United States;121;2015
Universidad Ricardo Palma;Peru;63;2015
Shree Guru Gobind Singh Tricentenary University;India;92;2015
Instituto Politecnico de Setubal;Portugal;194;2015
Universitas Semarang;Indonesia;77;2015
Universidad Laica Eloy Alfaro de Manabí;Ecuador;131;2015
Ivano-Frankivsk National Medical University;Ukraine;157;2015
Hubei University for Nationalities;China;164;2015
Beykent University;Türkiye;172;2015
Universidade Católica de Pelotas;Brazil;211;2015
Institute for Christian Studies;Canada;92;2015
Instituto Federal do Sul de Minas;Brazil;450;2015
Petroleum University of Technology;Iran;256;2015
Indonesia Defense University;Indonesia;12;2015
American International University-Bangladesh;Bangladesh;146;2015
Nepal Medical College Teaching Hospital;Nepal;93;2015
Columbia College;Canada;67;2015
Okan University;Türkiye;136;2015
Università Iuav di Venezia;Italy;142;2015
Sambalpur University;India;85;2015
Saint Petersburg State University of Aerospace and Instrumentation;Russia;114;2015
Military Technical College;Egypt;108;2015
Biruni University;Türkiye;53;2015
JSS Medical College and Hospital;India;196;2015
Universidade de Uberaba;Brazil;205;2015
Ural State Medical University;Russia;127;2015
Ambrose Alli University;Nigeria;86;2015
Bandırma Onyedi Eylül University;Türkiye;30;2015
National University of Tainan;Taiwan;198;2015
Qujing Normal University;China;149;2015
National Aerospace University – Kharkiv Aviation Institute;Ukraine;110;2015
WHU – Otto Beisheim School of Management;Germany;195;2015
Universidad Antonio Nariño;Colombia;250;2015
Maranatha Christian University;Indonesia;82;2015
Jilin Jianzhu University;China;196;2015
Universidad Anáhuac;Mexico;116;2015
Académie de Paris;France;182;2015
Victoria School of Management;Switzerland;131;2015
Universitas PGRI Adi Buana Surabaya;Indonesia;34;2015
Astana Medical University;Kazakhstan;94;2015
Universitas Surakarta;Indonesia;88;2015
Universidad del Valle;Costa Rica;37;2015
Centro Universitário Una;Brazil;145;2015
Leshan Normal University;China;157;2015
Tashkent Institute of Irrigation and Agricultural Mechanization Engineers;Uzbekistan;4;2015
Golden Gate University;United States;122;2015
Université Hassan II Mohammedia;Morocco;161;2015
Rose–Hulman Institute of Technology;United States;111;2015
Voronezh State University of Forestry and Technologies;Russia;22;2015
Cenderawasih University;Indonesia;55;2015
University of Agriculture;Nigeria;177;2015
Politeknik Negeri Bandung;Indonesia;50;2015
Jawaharlal Nehru Medical College Hospital;India;194;2015
University of HKBP Nommensen;Indonesia;25;2015
Universitas Kuningan;Indonesia;104;2015
Tamil Nadu Dr. M.G.R. Medical University;India;42;2015
Cooper Medical School of Rowan University;United States;141;2015
Wuxi Institute of Technology;China;161;2015
Universidade Federal do Cariri;Brazil;146;2015
Nippon Veterinary and Life Science University;Japan;104;2015
Army Medical College;Pakistan;85;2015
Rostov State Medical University;Russia;98;2015
Libertador Experimental Pedagogical University;Venezuela;210;2015
École Nationale Supérieure de Chimie de Lille;France;125;2015
Universidade da Amazônia;Brazil;120;2015
Kutafin Moscow State Law University;Russia;22;2015
Polytechnic Institute of Viana do Castelo;Portugal;132;2015
Rajamangala University of Technology Isan;Thailand;132;2015
Borys Grinchenko Kyiv Metropolitan University;Ukraine;60;2015
Koblenz University of Applied Sciences;Germany;142;2015
Universidad del Salvador;Argentina;125;2015
Government Medical College, Amritsar;India;159;2015
Privolzhsky Research Medical University;Russia;146;2015
Durham Technical Community College;United States;116;2015
Universitas Hindu Indonesia;Indonesia;10;2015
Anhembi Morumbi University;Brazil;151;2015
Jawaharlal Nehru Medical College;India;155;2015
Universitas Teuku Umar;Indonesia;48;2015
Abbottabad University of Science and Technology;Pakistan;20;2015
Dubna State University;Russia;98;2015
Maulana Abul Kalam Azad University of Technology, West Bengal;India;116;2015
Franklin University;United States;100;2015
Universidad Bernardo O'Higgins;Chile;113;2015
Hanoi National University of Education;Vietnam;142;2015
Universitas Bandar Lampung;Indonesia;158;2015
Shenyang Institute of Engineering;China;157;2015
