institution;country;production;year
Kanto Gakuen University;Japan;1;2012
Baku Higher Oil School;Azerbaijan;1;2012
Cabarrus College of Health Sciences;United States;3;2012
Augustana-Hochschule Neuendettelsau;Germany;2;2012
Reedley College;United States;1;2012
Brooklands College;United Kingdom;1;2012
Universidad del Caribe;Dominican Republic;4;2012
Solusi University;Zimbabwe;3;2012
Mawlamyine University;Myanmar;2;2012
Bristol and Bath Science Park;United Kingdom;0;2012
Seattle Central College;United States;4;2012
Saint Louis College La Union;Philippines;3;2012
Acupuncture & Integrative Medicine College;United States;1;2012
Trade Co-operative University of Moldova;Moldova;0;2012
Universidad Chapultepec;Mexico;5;2012
Universidade Óscar Ribas;Angola;1;2012
Westford Academy;United States;2;2012
Ryazan Higher Airborne Command School named after. V. F. Margelov;Russia;2;2012
Yokohama College of Commerce;Japan;2;2012
Afagh Higher Education Institute;Iran;2;2012
École pour l'informatique et les nouvelles technologies;France;2;2012
Kochi Technical High School;Japan;2;2012
Annai Velankanni College;India;3;2012
Centro Mexicano para la Producción más Limpia;Mexico;0;2012
Toyama University of International Studies;Japan;0;2012
Open Universities Australia;Australia;6;2012
Harris–Stowe State University;United States;3;2012
Black Hawk College;United States;1;2012
International Solomon University;Ukraine;0;2012
Azerbaijan State Marine Academy;Azerbaijan;3;2012
Charleston School of Law;United States;9;2012
Doncaster College;United Kingdom;4;2012
Ateneo de Zamboanga University;Philippines;5;2012
Institute of the Pacific United;New Zealand;3;2012
Sree Sankaracharya University of Sanskrit;India;0;2012
Fidélitas University;Costa Rica;0;2012
Donga College of Health;South Korea;4;2012
Barre Town Middle and Elementary School;United States;0;2012
Tio Business School;The Netherlands;3;2012
Instituto Superior de Espinho;Portugal;8;2012
University College for Agrarian and Environmental Pedagogy;Austria;0;2012
Moscow State Academy of Water Transport;Russia;4;2012
Japanese Red Cross Toyota College of Nursing;Japan;1;2012
Europäische Fernhochschule Hamburg;Germany;1;2012
Polytechnic University of Puerto Rico Miami;United States;3;2012
Universidad Nacional Experimental de las Artes;Venezuela;3;2012
Academy of Arts of Uzbekistan;Uzbekistan;0;2012
Yuba City Unified School District;United States;4;2012
Academy of Music in Łódź;Poland;2;2012
Fukuoka Technical High School;Japan;6;2012
Wyższa Szkoła Pedagogiczna Związku Nauczycielstwa Polskiego;Poland;9;2012
Kauno Mišku ir Aplinkos Inžinerijos Kolegija;Lithuania;2;2012
Sendai Tateyama Tanaka School;Japan;3;2012
Seattle School of Theology and Psychology;United States;2;2012
Institut Supérieur des Sciences Appliquées et de Technologies de Gafsa;Tunisia;7;2012
Marathwada Mitra Mandal's College of Pharmacy;India;7;2012
Tsukuba Gakuin University;Japan;2;2012
Tyler Junior College;United States;4;2012
Granite State College;United States;3;2012
Mountain Lakes High School;United States;2;2012
Batumi State Maritime Academy;Georgia;0;2012
Universidad Pontificia de México;Mexico;1;2012
Institute of Advanced Studies in Education;India;1;2012
Shiraume Gakuen University;Japan;5;2012
Missouri Baptist University;United States;1;2012
Beijing Institute of Nutritional Sources;China;10;2012
Einstein Institute of Science;India;13;2012
Tokushima Prefectural General Education Center;Japan;1;2012
Eötvös József Gimnázium;Hungary;1;2012
Tajik Technical University named after academic M.S.Osimi;Tajikistan;1;2012
Military Academy of Radiation, Chemical and Biological Protection;Russia;0;2012
Fukuoka Jo Gakuin Nursing University;Japan;1;2012
Bogdan Voda University;Romania;6;2012
Université de Sarh;Chad;0;2012
École Normale Supérieure de Nouakchott;Mauritania;4;2012
Shibuya University Network;Japan;4;2012
Polo Universitario Città di Prato;Italy;3;2012
Private Hochschule für Wirtschaft und Technik;Germany;5;2012
Kyiv Institute of Traditional Medicine;Ukraine;4;2012
National Institute of Public Administration;Zambia;1;2012
Mediterranean Institute of Management;Cyprus;0;2012
Solomon Islands National University;Solomon Islands;0;2012
Shunan University;Japan;3;2012
NorQuest College;Canada;1;2012
Aichi Medical College for Physical and Occupational Therapy;Japan;0;2012
United World College of South East Asia;Singapore;2;2012
Cornish College of the Arts;United States;9;2012
Grantham College;United Kingdom;2;2012
Accademia di Belle Arti di Napoli;Italy;4;2012
Fresno City College;United States;2;2012
Leeds College of Building;United Kingdom;3;2012
Tamaulipas Institute of Higher Education;Mexico;0;2012
École Supérieure d'Arts & Médias de Caen/Cherbourg;France;1;2012
College of Regional Development;Czechia;0;2012
Hochschule für Musik Dresden;Germany;6;2012
Madison County Public Schools;United States;2;2012
Universidad Técnica Latinoamericana;El Salvador;2;2012
Stockholm University of the Arts;Sweden;0;2012
Kremenchuk University of Economics Information Technology and Management;Ukraine;0;2012
International and European Law School;France;10;2012
Ansgar University College;Norway;4;2012
Mercer County Community College;United States;2;2012
St Augustine College of South Africa;South Africa;5;2012
Little Rock School District;United States;1;2012
Laney College;United States;0;2012
Lake Washington Institute of Technology;United States;3;2012
Pensacola State College;United States;2;2012
Maricopa County Community College District;United States;1;2012
Yamazaki College of Animal Health Technology;Japan;2;2012
Shuchiin University;Japan;0;2012
Sido Kanhu Murmu University;India;0;2012
Centre for Higher Education Studies;Czechia;1;2012
Lycée Pierre-de-Fermat;France;0;2012
Higashiosaka College & Higashiosaka Junior College;Japan;2;2012
Orange County Public Schools;United States;1;2012
Hochschule für Musik und Theater München;Germany;2;2012
Universitas Azzahra;Indonesia;1;2012
Music Conservatory of Mantova;Italy;2;2012
National Law University and Judicial Academy;India;4;2012
Southwestern College - California;United States;4;2012
Toita Women's College;Japan;2;2012
Politeknik Teknologi Nuklir Indonesia;Indonesia;3;2012
LeMoyne–Owen College;United States;4;2012
Colorado Mountain College;United States;2;2012
Magnitogorsk State University;Russia;4;2012
Berjaya University College of Hospitality;Malaysia;2;2012
Accademia di Belle Arti di Palermo;Italy;3;2012
State Higher Vocational School in Skierniewice;Poland;7;2012
Heisei College of Health Sciences;Japan;2;2012
American University of Integrative Sciences;Sint Maarten;0;2012
Shalem College;Israel;14;2012
Antigua State College;Antigua and Barbuda;5;2012
Shoin University;Japan;2;2012
Civil Aviation Technology College;Iran;3;2012
Université La Sagesse;Lebanon;2;2012
Universitas Satyagama;Indonesia;3;2012
Kaliningrad Law Institute Ministry of Internal Affairs of the Russian Federation;Russia;3;2012
Brera Academy;Italy;3;2012
De La Salle Araneta University;Philippines;1;2012
Universidad Autónoma Juan Misael Saracho;Bolivia;3;2012
Dr. Ram Manohar Lohia National Law University;India;8;2012
Staatliche Hochschule für Gestaltung Karlsruhe;Germany;3;2012
Minneapolis College;United States;2;2012
Saint Augustine's University;United States;2;2012
SBS Swiss Business School;Switzerland;3;2012
Northern College;Canada;1;2012
Cincinnati College of Mortuary Science;United States;0;2012
Judson College;United States;0;2012
Cañada College;United States;3;2012
Crossroads College;United States;4;2012
College of Southern Maryland;United States;9;2012
Lauder Business School;Austria;3;2012
Davidson County Community College;United States;3;2012
West Herts College;United Kingdom;2;2012
Alamance Community College;United States;4;2012
Pontifical John Paul II Institute for Studies on Marriage and Family;United States;9;2012
Citrus College;United States;0;2012
Nitobe Bunka College;Japan;2;2012
NIILM University;India;4;2012
Osaka Jogakuin University;Japan;2;2012
Universidad del Futbol y Ciencias del Deporte;Mexico;1;2012
Centre Informatique National de l'Enseignement Supérieur;France;4;2012
National College of Arts;Pakistan;1;2012
Institución Universitaria Centro de Estudios Superiores María Goretti;Colombia;1;2012
Baqir Al-Olum University;Iran;7;2012
Baku Business University;Azerbaijan;0;2012
Universidad Tecnológica de Tula-Tepeji;Mexico;1;2012
Prince William County Public Schools;United States;1;2012
EBZ Business School;Germany;0;2012
University of the Arts Bremen;Germany;2;2012
Wyższa Szkoła Wychowania Fizycznego i Turystyki w Białymstoku;Poland;4;2012
Universidad Del Pacifico;Colombia;3;2012
Universidad Nacional Experimental del Yaracuy;Venezuela;2;2012
Brearley School;United States;2;2012
Haute École de la Ville de Liège;Belgium;3;2012
Jumeira University;United Arab Emirates;1;2012
PanAmerican Bioinformatics Institute;Colombia;8;2012
Three Rivers Community College;United States;3;2012
IPC – Facultés Libres de Philosophie et de Psychologie;France;1;2012
Instituto Politécnico de Saúde do Norte - CESPU;Portugal;2;2012
Universidade EDP;Portugal;3;2012
Belfast Metropolitan College;United Kingdom;5;2012
Mount Marty College;United States;8;2012
Shobi University;Japan;2;2012
Mt. Hood Community College;United States;3;2012
Mohawk Valley Community College;United States;0;2012
Aichi Konan College;Japan;2;2012
Kacho College;Japan;1;2012
Lake Land College;United States;0;2012
Griffith College Cork;Ireland;2;2012
Mesa Public Schools;United States;3;2012
Academy of Fine Arts Prague;Czechia;2;2012
International Turkmen-Turkish University;Turkmenistan;11;2012
Japan Lutheran College;Japan;3;2012
Chuo Gakuin University;Japan;3;2012
Ghana Baptist University College;Ghana;1;2012
Philosophisch-Theologische Hochschule Münster;Germany;2;2012
College of Contract Management;United Kingdom;4;2012
Instituto Superior de Entre Douro e Vouga;Portugal;1;2012
Motlow State Community College;United States;0;2012
Rzeszów School of Engineering and Economics;Poland;7;2012
École Nationale d'Administration Pénitentiaire;France;11;2012
Institute of Paediatric Virology;Greece;4;2012
Marin Barleti University;Albania;2;2012
Kamskij State Institute of Physical Culture;Russia;1;2012
Tanaka Institute of Education;Japan;0;2012
South Coast College;United States;4;2012
Fundación Universitaria Internacional del Tropico Américano;Colombia;1;2012
Janus University;United States;4;2012
Iloilo State University of Fisheries Science and Technology;Philippines;0;2012
University of Belgrade – Faculty of Philosophy;Serbia;1;2012
Graduate Institute of Applied Linguistics;United States;8;2012
Relay Graduate School of Education;United States;1;2012
Oxford Graduate School;United States;5;2012
Concordia University Texas;United States;5;2012
Estonian Academy of Music and Theatre;Estonia;4;2012
Instituto Brasileiro de Osteopatia;Brazil;4;2012
Carnegie Mellon University Australia;Australia;12;2012
Institut für Nachhaltiges Management;Germany;0;2012
International American University;Saint Lucia;0;2012
École Supérieure des Études Administratives et Commerciales;Tunisia;6;2012
Fayette County Public Schools;United States;0;2012
Whitecliffe College of Arts and Design;New Zealand;1;2012
Instituto Superior Dom Afonso III;Portugal;11;2012
Institute of Professional Innovations;Russia;6;2012
Broward County Public Schools;United States;0;2012
Toyo Eiwa Jogakuin;Japan;5;2012
Universidad del Valle de Puebla;Mexico;0;2012
Future Academy;Egypt;2;2012
Aichi Toho University;Japan;6;2012
Esade;Spain;7;2012
University of Oklahoma - Tulsa;United States;4;2012
Institute of Adult Education;Tanzania;0;2012
Columbia International University;United States;1;2012
Cosumnes River College;United States;1;2012
Ajou Motor College;South Korea;8;2012
Leeward Community College;United States;2;2012
Western Wyoming Community College;United States;4;2012
Tohoku Seikatsu Bunka University;Japan;4;2012
Pontificio Ateneo Sant'Anselmo;Italy;0;2012
Peirce College;United States;1;2012
Amberton University;United States;5;2012
Yeovil College;United Kingdom;1;2012
Southeast Community College;United States;0;2012
Rashtriya Sanskrit Vidyapeetha;India;3;2012
Warner Pacific College;United States;6;2012
Herzing University;United States;1;2012
Kofi Annan International Peacekeeping Training Centre;Ghana;3;2012
King's Inns;Ireland;2;2012
Austin Graduate School of Theology;United States;1;2012
Russian Research Institute for Integrated Water Management and Protection;Russia;5;2012
Marian University - Wisconsin;United States;2;2012
Institute of Professional Evaluation;Russia;0;2012
Institut Polytechnique Saint-Louis;France;1;2012
Institute of Advanced Media Arts and Sciences;Japan;7;2012
Universidad ICEL;Mexico;4;2012
New Mongol Institute of Technology;Mongolia;3;2012
The Washington Institute for Near East Policy;United States;2;2012
University Settlement;United States;3;2012
Haute École Libre Mosane;Belgium;2;2012
University of Louisville Physicians;United States;0;2012
Colchester School District;United States;0;2012
Universidad Tecnológica del Valle de Toluca;Mexico;4;2012
Fuji Tokoha University;Japan;4;2012
Chabot College;United States;2;2012
Community College of Aurora;United States;3;2012
Bunri University of Hospitality;Japan;5;2012
Centralia College;United States;0;2012
Thomas Nelson Community College;United States;2;2012
Triton College;United States;0;2012
Minnesota State Community and Technical College;United States;1;2012
Aichi Bunkyo Women's College;Japan;4;2012
Art Institute of Pittsburgh;United States;1;2012
Hallmark University;United States;0;2012
Meirin College;Japan;3;2012
North Kent College;United Kingdom;0;2012
Richard J. Daley College;United States;3;2012
Biloxi Public Schools;United States;0;2012
Learning Through an Expanded Arts Program;United States;6;2012
Fukui Prefecture Special Education Center;Japan;1;2012
Broadstairs College;United Kingdom;13;2012
Tokyo High School;Japan;6;2012
Institut Libre d'Education Physique Supérieur;France;4;2012
Universidad Acción Pro-Educación y Cultura;Dominican Republic;3;2012
PUC Schools;United States;0;2012
St. Joseph’s Seminary and College;United States;5;2012
Sanyo Women's College;Japan;5;2012
Information and Library Network;India;1;2012
Upgrad (India);India;0;2012
Instituto de Estudios de América Latina y el Caribe;Argentina;2;2012
Modern University for the Humanities;Russia;3;2012
Niigata Sangyo University;Japan;6;2012
Southwestern University;Philippines;4;2012
South Puget Sound Community College;United States;1;2012
San Francisco Art Institute;United States;0;2012
Miriam College;Philippines;2;2012
Tashkent Automobile and Road Construction Institute;Uzbekistan;2;2012
Senghor University;Egypt;3;2012
Wad Medani Ahlia University;Sudan;0;2012
V. A. Graičiūno Aukštoji Vadybos Mokykla;Lithuania;3;2012
Escuela Politécnica Javeriana del Ecuador;Ecuador;0;2012
Chiba Prefectural Sawara High School;Japan;2;2012
Expertisecentrum Nederlands;The Netherlands;1;2012
Guangzhou Research Institute of Synthetic Materials;China;1;2012
Hochschule für Gesundheit & Sport, Technik & Kunst;Germany;5;2012
Friendship College;United States;2;2012
Evangelische Hochschule für Soziale Arbeit & Diakonie;Germany;8;2012
University College of Social Sciences;Poland;5;2012
Instituto Politécnico do Rio de Janeiro;Brazil;0;2012
MidAmerica Nazarene University;United States;2;2012
Calumet College of Saint Joseph;United States;2;2012
Berkeley City College;United States;0;2012
Guildford College;United Kingdom;0;2012
Jefferson Community and Technical College;United States;6;2012
Emergency Services College;Finland;1;2012
Dhonburi Rajabhat University;Thailand;1;2012
Kyoto Prefectural Education Center;Japan;3;2012
Escola Superior de Enfermagem de São José de Cluny;Portugal;0;2012
Ehime Prefectural Education Center;Japan;0;2012
International University of Chabahar;Iran;1;2012
Suzhou Industrial Park Vocational Technical College;China;6;2012
Centro Universitário Unigran Capital;Brazil;2;2012
Lord Buddha Education Foundation;Nepal;0;2012
Samangan Higher Education Institute;Afghanistan;0;2012
University of Belgrade - Faculty of Mining and Geology;Serbia;1;2012
North Island College;Canada;4;2012
West Valley College;United States;1;2012
Universidad Regiomontana;Mexico;2;2012
University of Holy Cross;United States;2;2012
Dallas Christian College;United States;0;2012
College of the Sequoias;United States;0;2012
Junshin Junior College;Japan;2;2012
Marshalltown Community College;United States;0;2012
Cape Fear Community College;United States;1;2012
University of Pangasinan;Philippines;2;2012
Atlanta’s John Marshall Law School;United States;7;2012
ENSA Dijon;France;3;2012
DeKalb County School District;United States;4;2012
Karelian State Pedagogical Academy;Russia;8;2012
Chameli Devi Group of Institutions;India;2;2012
Hochschule für Jüdische Studien;Germany;2;2012
Universidad Mesoamericana de San Agustín;Mexico;2;2012
Instituto Tecnológico Superior de Tantoyuca;Mexico;2;2012
Northwestern Michigan College;United States;0;2012
Sherman College of Chiropractic;United States;2;2012
Washington Adventist University;United States;0;2012
Magtymguly Turkmen State University;Turkmenistan;5;2012
Green River Community College;United States;2;2012
Jamestown Community College;United States;2;2012
Morris Brown College;United States;1;2012
Rowan College at Burlington County;United States;1;2012
Cegep de La Pocatiere;Canada;1;2012
Pulaski Technical College;United States;3;2012
Shoei Junior College;Japan;2;2012
Biwako Gakuin University;Japan;3;2012
Arts University Plymouth;United Kingdom;1;2012
Takada Junior College;Japan;1;2012
Pyongyang University of Science and Technology;North Korea;7;2012
Hokkaido Sapporo Kiyota High School;Japan;5;2012
Universidad de la Cordillera;Bolivia;1;2012
Kumamoto Prefectural College of Technology;Japan;2;2012
Tokyo Junshin University;Japan;4;2012
Prague College of Psychosocial Studies;Czechia;1;2012
McDowell County Schools;United States;4;2012
Busan Women's College;South Korea;3;2012
Slobomir P University;Bosnia and Herzegovina;6;2012
Wielkopolska Wyższa Szkoła Społeczno-Ekonomiczna;Poland;1;2012
Northern Vermont University;United States;0;2012
West Valley High School;United States;0;2012
Federal Service for Technical and Export Control;Russia;9;2012
European Centre for Community Education;Germany;5;2012
Akademia Muzyczna im. Stanisława Moniuszki w Gdańsku;Poland;3;2012
Al-Saeeda University;Yemen;0;2012
International Slavic Institute;Russia;1;2012
Pigier Bénin;Benin;6;2012
Kalinga State University;Philippines;5;2012
St. Joseph's College of Education;Ghana;1;2012
Institut et Haute Ecole de la Santé La Source;Switzerland;5;2012
Daegu Cyber University;South Korea;4;2012
College of Intensive Care Medicine;Australia;4;2012
Bircham International University;Spain;2;2012
Bluefield College;United States;1;2012
Chukyo Gakuin University;Japan;3;2012
Collège Jean-de-Brébeuf;Canada;2;2012
Universidad Monteávila;Venezuela;2;2012
Sapporo International University;Japan;4;2012
Mount Carmel College of Nursing;United States;2;2012
Parkway School District;United States;2;2012
Institute for the Humanities and Information Technologies;Russia;0;2012
Lodz International Studies Academy;Poland;2;2012
Gangwon State University;South Korea;11;2012
Provadis School of International Management and Technology;Germany;0;2012
Korea Soongsil Cyber ​​University;South Korea;3;2012
Iida Junior College;Japan;4;2012
Philological School of Higher Education;Poland;3;2012
EuroAcademy;Estonia;2;2012
Atenisi Institute;Tonga;3;2012
Instituto Nacional de Estatística;Cabo Verde;2;2012
Ayush & Health Sciences University Chhattisgarh;India;1;2012
National Education Institute of the Republic of Slovenia;Slovenia;0;2012
Politécnico de la Costa Atlántica;Colombia;0;2012
DeVry College;United States;1;2012
University College of Commerce & Business Management;India;0;2012
Hochschule der Polizei des Landes Brandenburg;Germany;1;2012
Community College of Denver;United States;3;2012
Kristal University;Albania;3;2012
Bunker Hill Community College;United States;7;2012
Zaytuna College;United States;0;2012
Canadore College;Canada;2;2012
Kettering College;United States;1;2012
Taft College;United States;2;2012
Forsyth Technical Community College;United States;2;2012
Rose Bruford College;United Kingdom;1;2012
Royal Hospital School;United Kingdom;0;2012
University of Music and Theatre Leipzig;Germany;1;2012
Greenville Technical College;United States;4;2012
Central Community College;United States;4;2012
Universidad Autónoma de La Laguna;Mexico;2;2012
Saitama Gakuen University;Japan;4;2012
Wyższa Szkoła Hotelarstwa i Gastronomii;Poland;5;2012
Universidad Xicotepetl;Mexico;1;2012
Chelyabinsk State Agroengineering Academy;Russia;10;2012
Cowley Community College;United States;4;2012
Ministry of Emergency Situations of the Republic of Azerbaijan;Azerbaijan;1;2012
Palo Alto Unified School District;United States;1;2012
Lone Star College–Tomball;United States;2;2012
GEA College;Slovenia;2;2012
BFF Bern;Switzerland;0;2012
Universitas Kartini;Indonesia;5;2012
bbw University of Applied Sciences;Germany;2;2012
Kirchliche Pädagogische Hochschule Edith Stein;Austria;4;2012
Universidad Tecnológica de Hermosillo;Mexico;1;2012
Universidad Quetzalcóatl;Mexico;2;2012
INSEAD;United Arab Emirates;7;2012
Facultad de Teología Pontificia y Civil de Lima;Peru;2;2012
Centro Universitário União Dinâmica das Cataratas;Brazil;1;2012
Parnassia Groep Academie;The Netherlands;0;2012
Jarvis Christian College;United States;3;2012
Taylor College and Seminary;Canada;0;2012
Kennedy–King College;United States;0;2012
Sotheby's Institute of Art;United States;7;2012
European Polytechnical University;Bulgaria;4;2012
Alvin Community College;United States;1;2012
El Centro College;United States;5;2012
National Academy of Chinese Theatre Arts;China;5;2012
Universidad Nororiental Privada Gran Mariscal de Ayacucho;Venezuela;5;2012
ORT France;France;9;2012
University of Wisconsin–Fond du Lac;United States;2;2012
Universidad Autónoma del Noreste;Mexico;2;2012
Kemerovo State University of Culture and the Arts;Russia;3;2012
Narashino Municipal Narashino High School;Japan;4;2012
Christian University of Thailand;Thailand;1;2012
The Catholic University of Malawi;Malawi;2;2012
International University for Graduate Studies;Dominica;2;2012
Universidad Amazonica de Pando;Bolivia;0;2012
Universidad Pedagógica Veracruzana;Mexico;7;2012
School of Administration in Bielsko-Biala;Poland;24;2012
Quang Nam University;Vietnam;4;2012
La Manufacture - Haute école des arts de la scène;Switzerland;3;2012
Cheyney University of Pennsylvania;United States;4;2012
British Institute of Technology and E-commerce;United Kingdom;7;2012
Villa Maria College;United States;0;2012
Fukuoka Women's Junior College;Japan;2;2012
Columbia Southern University;United States;2;2012
Texarkana College;United States;0;2012
Leeds City College;United Kingdom;0;2012
Kunitachi College of Music;Japan;1;2012
Uwajima Fisheries High school;Japan;2;2012
Boonton Public Schools;United States;0;2012
Issyk-Kul State University;Kyrgyzstan;1;2012
Open University of Sudan;Sudan;2;2012
Institut Universitaire Kurt Bösch;Switzerland;4;2012
Lithuanian Maritime Academy;Lithuania;1;2012
Chaopraya University;Thailand;7;2012
Center for Psychobiology and Behavioral Medicine;Germany;4;2012
Gymnase de Nyon;Switzerland;0;2012
Dharma Drum Institute of Liberal Arts;Taiwan;2;2012
Asbestos Institute;United States;2;2012
Instituto Superior Tecnológico de Artes del Ecuador;Ecuador;1;2012
Kıbrıs Amerikan Üniversitesi;Cyprus;1;2012
University of Belgrade – Faculty of Forestry;Serbia;2;2012
Los Angeles Trade Technical College;United States;2;2012
University of Rizal System;Philippines;0;2012
Texas State University System;United States;3;2012
Northeast Community College;United States;1;2012
Stark State College;United States;4;2012
Carey Baptist College;New Zealand;2;2012
Benadir University;Somalia;1;2012
Julius Nyerere University of Kankan;Guinea;2;2012
Milpark Education;South Africa;1;2012
Sandwell College;United Kingdom;2;2012
Newport News Public Schools;United States;4;2012
Universidad Salvadoreña Alberto Masferrer;El Salvador;1;2012
Pacific Adventist University;Papua New Guinea;1;2012
Liaoning Vocational College of Medical;China;4;2012
Fukuoka Institute of Technology Junior College;Japan;2;2012
Centro Universitario Fluminense;Brazil;6;2012
Institute of Business and Law;Russia;0;2012
Haute École de la Province de Liège;Belgium;1;2012
Washington School for the Deaf;United States;1;2012
Saint-Petersburg Humanitarian University of Trade Unions;Russia;0;2012
Walsh College;United States;3;2012
Butler Community College;United States;3;2012
Virginia International University;United States;3;2012
Southern Maine Community College;United States;2;2012
Cochise College;United States;3;2012
Academy of Fine Arts Munich;Germany;1;2012
Matsumoto Junior College;Japan;0;2012
Regents Theological College;United Kingdom;3;2012
Five Towns College;United States;6;2012
South Downs College;United Kingdom;0;2012
Regent Business School;South Africa;3;2012
Zenith University College;Ghana;3;2012
Center for Jewish–Christian Understanding and Cooperation;Israel;3;2012
École Supérieure des Beaux-Arts de Nantes Métropole;France;4;2012
International Business School;Bulgaria;4;2012
Centro de Estudios Universitarios de Baja California;Mexico;0;2012
University of Applied Sciences the health professions Upper Austria;Austria;0;2012
James Lind Institute;Switzerland;1;2012
Chiangrai College;Thailand;2;2012
Institute for Research in Schools;United Kingdom;5;2012
Universidade Técnica de Moçambique;Mozambique;6;2012
Business and Hotel Management School;Switzerland;2;2012
Dongbang Culture University;South Korea;1;2012
Minsk Radioengineering College;Belarus;3;2012
Institute of International Law and Economics named after AS Griboedova;Russia;0;2012
Universidad Católica del Táchira;Venezuela;2;2012
Regional Open Social Institute;Russia;1;2012
KIPP Bay Area Schools;United States;3;2012
Rio Salado College;United States;5;2012
Moraine Valley Community College;United States;1;2012
Bristol Community College;United States;0;2012
Norwalk Community College;United States;0;2012
Hawkeye Community College;United States;2;2012
Oita Prefectural College of Arts and Culture;Japan;3;2012
Mendocino College;United States;1;2012
Lancaster Royal Grammar School;United Kingdom;1;2012
Nash Community College;United States;3;2012
Holy Apostles College and Seminary;United States;1;2012
Cégep André Laurendeau;Canada;1;2012
Åland University of Applied Sciences;Åland;0;2012
Sampson County Schools;United States;4;2012
Universidad Regional del Sureste;Mexico;3;2012
Midwest University;United States;2;2012
Zhejiang Runtu (China);China;7;2012
Probigua;Guatemala;2;2012
Preston's College;United Kingdom;0;2012
Uczelnia Techniczno-Handlowa im. Heleny Chodkowskiej;Poland;1;2012
Westminster Schools;United States;3;2012
Cascadia College;United States;1;2012
Ohio Business College;United States;0;2012
Veleučilište "Nikola Tesla" u Gospiću;Croatia;6;2012
École Nationale d'Administration;Algeria;3;2012
Liceo Cantonale;Switzerland;0;2012
Abiogen Pharma (Italy);Italy;0;2012
Institut des Hautes Études de Management;Morocco;3;2012
Universidad La Salle Costa Rica;Costa Rica;5;2012
Orleans Parish School Board;United States;0;2012
Ryogoku High School;Japan;1;2012
Jesuiten;Austria;2;2012
Bethel University;United States;4;2012
International University College of Turin;Italy;3;2012
Beijing Building Materials Academy of Sciences and Research;China;3;2012
Universidad Virtual del Estado de Guanajuato;Mexico;1;2012
Universidad Tecnológica de Jalisco;Mexico;1;2012
West New York School District;United States;1;2012
Yamaguchi Gakugei University;Japan;0;2012
Norfolk Public Schools;United States;0;2012
Peddie School;United States;1;2012
Brooks Institute;United States;0;2012
Wuhan Conservatory of Music;China;1;2012
Oxnard College;United States;2;2012
Textile Institute of Pakistan;Pakistan;0;2012
Collegium Da Vinci;Poland;1;2012
Universidad Nueva Esparta;Venezuela;4;2012
Portuguese Joint Command and Staff College;Portugal;1;2012
Korea Lift College;South Korea;6;2012
Hochschule 21;Germany;1;2012
Orpheus Institute;Belgium;0;2012
International University of Cooperative Education;Germany;0;2012
Fachinstitut für Informatik und Grafikdesign;Germany;1;2012
Okinawa Prefectural Education Center;Japan;3;2012
National Management Degree College;Myanmar;2;2012
Marijampole College;Lithuania;1;2012
Bialystok School of Economics;Poland;3;2012
Santa Marcelina Colégio São Paulo;Brazil;0;2012
Institut Supérieur Pédagogique Technique;DR Congo;2;2012
Ohio University Eastern;United States;1;2012
Quadriga Hochschule Berlin;Germany;3;2012
Capital College;Canada;0;2012
Eastfield College;United States;0;2012
Miyazaki Prefectural Nursing University;Japan;1;2012
Lincoln Land Community College;United States;2;2012
Toyo College of Food Technology;Japan;2;2012
Arapahoe Community College;United States;1;2012
Mott Community College;United States;4;2012
San Juan College;United States;3;2012
South Arkansas Community College;United States;3;2012
Morling College;Australia;3;2012
Ohio University Southern;United States;2;2012
Dominican School of Philosophy and Theology;United States;0;2012
Northern Regional College;United Kingdom;5;2012
John B. Lacson Foundation Maritime University;Philippines;13;2012
Cegep de Matane;Canada;6;2012
Waljat Colleges of Applied Sciences;Oman;5;2012
Tatar State University of Humanities and Education;Russia;2;2012
Open University of Kaohsiung;Taiwan;1;2012
City College Southampton;United Kingdom;0;2012
Hazelden Betty Ford Graduate School of Addiction Studies;United States;1;2012
St. Petersburg Scientific Research Institute of Forestry;Russia;1;2012
Shantou Broadcasting and Television University;China;6;2012
Gifu Academy of Forest Science and Culture;Japan;0;2012
Universidad Peruana de Ciencias e Informática;Peru;3;2012
Wyższa Szkoła Zarządzania i Bankowości w Poznaniu;Poland;5;2012
Universidad Internacional de las Américas;Costa Rica;3;2012
Universidad La Concordia;Mexico;5;2012
Tomsk Institute of Economics and Law;Russia;2;2012
Academy of Economic Security;Russia;0;2012
École Nationale Supérieure de l'Administration;Morocco;0;2012
Asian Theological Seminary;Philippines;5;2012
Virginia Community College System;United States;7;2012
Estonian Information Technology College;Estonia;0;2012
Chanakya National Law University;India;5;2012
Central Academy of Drama;China;3;2012
Vladimir State University for the Humanities;Russia;5;2012
Antalya Bilim Üniversitesi;Türkiye;2;2012
Ueda Womens Junior College;Japan;5;2012
Academy of Cosmetics and Health Care in Warsaw;Poland;10;2012
Vilnius Business College;Lithuania;2;2012
AKAD University;Germany;0;2012
Jean Piaget University of Cape Verde;Cabo Verde;2;2012
Krasnoyarsk State Trade and Economic Institute;Russia;0;2012
Wyższa Szkoła Pedagogiki i Administracji im. Mieszka I w Poznaniu;Poland;9;2012
Showa University of Music;Japan;9;2012
Union College - Kentucky;United States;1;2012
Kyoto University of Art and Design;Japan;0;2012
Gifu Prefecture General Education Center;Japan;3;2012
Delphi University;Panama;1;2012
International Open University;The Gambia;0;2012
Kao Yuan University;Taiwan;128;2012
