institution;country;production;year
Private University of Environmental Sciences in Radom;Poland;4;2014
Dharma Gate Buddhist College;Hungary;0;2014
Saint John Vianney College Seminary;United States;2;2014
Fulton–Montgomery Community College;United States;0;2014
Ellis University;United States;1;2014
Talas State University;Kyrgyzstan;1;2014
Association for Historical Dialogue and Research;Cyprus;0;2014
Conservatorio di Musica "Luisa D'Annunzio";Italy;2;2014
Japanese La Salle Academy;Japan;2;2014
Centro Universitario Americano del Estado de Morelos;Mexico;0;2014
Berufbildungsschule Winterthur;Switzerland;0;2014
National Nurses Association of Kenya;Kenya;0;2014
MNEPU Academy;Russia;1;2014
Moscow Academy of Economics and Law;Russia;0;2014
Minot Public Schools;United States;0;2014
Concordia College - New York;United States;2;2014
Portuguese School of Bank Management;Portugal;6;2014
St. Vincent and the Grenadines Community College;St Vincent and Grenadines;0;2014
Adwa-Pan African University;Ethiopia;3;2014
Institute for Doctoral Studies in the Visual Arts;United States;3;2014
Youngnam Foreign Language College;South Korea;3;2014
Lafoole University;Somalia;2;2014
Institute of Market Economy, Social Policy and Law;Russia;0;2014
Sheldon Jackson College;United States;0;2014
Technological University Loikaw;Myanmar;0;2014
Yurtdışı Türkler ve Akraba Topluluklar Başkanlığı;Türkiye;0;2014
Institut für Ostrecht;Germany;1;2014
GW4;United Kingdom;1;2014
Dubai Police Academy;United Arab Emirates;0;2014
Clinton Community College;United States;0;2014
Hugh Baird College;United Kingdom;0;2014
Minatogawa College;Japan;1;2014
Art Institute of New York;United States;0;2014
Paul Quinn College;United States;1;2014
South Piedmont Community College;United States;2;2014
Hesston College;United States;0;2014
Southern University at Shreveport;United States;1;2014
Hopkinsville Community College;United States;2;2014
University of Northwestern Ohio;United States;3;2014
Shelton State Community College;United States;0;2014
Trinity College of Florida;United States;0;2014
Fife College;United Kingdom;0;2014
Kyoto Computer Gakuin;Japan;0;2014
Chief Dull Knife College;United States;3;2014
Platt College Aurora;United States;1;2014
Clover Park School District;United States;0;2014
Technological University Hpa-An;Myanmar;0;2014
Hymers College;United Kingdom;1;2014
Eastern and Southern African Management Institute;Tanzania;0;2014
Poole Gakuin University;Japan;0;2014
Flathead High School;United States;0;2014
Institut Teknologi Minaesa;Indonesia;4;2014
Bunka Fashion Graduate University;Japan;0;2014
University of Santo Tomas–Legazpi;Philippines;0;2014
West Dean College of Arts and Conservation;United Kingdom;3;2014
Islamic University of Niger;Niger;2;2014
Build Bright University;Cambodia;0;2014
Gaston County Schools;United States;0;2014
Samara Humanitarian Academy;Russia;2;2014
Eidos Education;United States;5;2014
International Institute of Computer Technologies;Russia;3;2014
Akita Prefectural Akita High School;Japan;1;2014
Korea Golf University;South Korea;1;2014
Tokyo School for the Deaf;Japan;1;2014
Universidad Tamaulipeca;Mexico;1;2014
Hakuho Women's College;Japan;2;2014
University of Timbuktu;Mali;1;2014
Bayamón Central University;Puerto Rico;3;2014
Nagano Prefectural Agricultural University;Japan;2;2014
Rochester Community and Technical College;United States;0;2014
Escola Universitária das Artes de Coimbra;Portugal;4;2014
Touro University Rome;Italy;0;2014
Lueji A'Nkonde University;Angola;0;2014
Government Polytechnic, Chhatrapati Sambhaji Nagar;India;1;2014
Universidad Tecnológica de Torreón;Mexico;1;2014
Alaska Center for Energy and Power;United States;2;2014
Universidade de Luanda;Angola;2;2014
Vardhaman College of Engineering;India;8;2014
J.F. Drake State Community and Technical College;United States;1;2014
Coastal Bend College;United States;0;2014
Albany Technical College;United States;2;2014
Iowa Central Community College;United States;3;2014
Harcum College;United States;0;2014
Kellogg Community College;United States;1;2014
Helderberg College;South Africa;2;2014
Lemon Grove School District;United States;0;2014
Rogue Community College;United States;1;2014
Mid-America Christian University;United States;1;2014
Anoka-Hennepin School District;United States;0;2014
Wallace State Community College;United States;2;2014
Louisburg College;United States;0;2014
College of the Siskiyous;United States;0;2014
North Central Texas College;United States;0;2014
Saniku Gakuin College;Japan;0;2014
FEATI University;Philippines;1;2014
Muteesa I Royal University;Uganda;1;2014
Sakai Women's Junior College;Japan;0;2014
Myanmar Maritime University;Myanmar;0;2014
Seian University of Art and Design;Japan;1;2014
Tokyo College of Music;Japan;1;2014
Davis Applied Technology College;United States;0;2014
International Medical and Technological University;Tanzania;2;2014
Hosan University;South Korea;1;2014
Leonia Public Schools;United States;0;2014
Valley City Public School District;United States;0;2014
PAU Education;Spain;1;2014
Meteoceanics Institute for Complex System Science;Austria;0;2014
Staatsinstitut für Schulqualität und Bildungsforschung;Germany;0;2014
Minami Kyushu Junior College;Japan;3;2014
Center for Advanced Legal Studies;United States;1;2014
Universidad Panamericana de El Salvador;El Salvador;0;2014
Lääne-Viru College;Estonia;0;2014
Collegium Varsoviense;Poland;1;2014
Chiba prefectural Matsudo international high school;Japan;2;2014
Seoul University of Buddhism;South Korea;0;2014
Foothill-De Anza Community College District;United States;0;2014
Kansai High School;Japan;1;2014
Aichi Prefectural Ichinomiya Nishi High School;Japan;1;2014
Emily Griffith Technical College;United States;0;2014
Canadian College of Osteopathy;Canada;2;2014
Shiga Prefectural Education Center;Japan;0;2014
Yunnan Building Materials Research & Design Institute;China;2;2014
Conservatorio di Musica Antonio Scontrino Trapani;Italy;0;2014
Instituto Técnico Agrícola;Colombia;2;2014
Private University College of Economic Studies;Czechia;0;2014
Escola de Negócios e Administração;Portugal;0;2014
Doshisha Kaori Junior and Senior High School;Japan;1;2014
Hachinohe Technical High School;Japan;0;2014
Prince George County Public Schools;United States;0;2014
Iselinge Hogeschool;The Netherlands;0;2014
Adventist University Cosendai;Cameroon;1;2014
Balch Institute for Ethnic Studies;United States;0;2014
Tennessee College of Applied Technology - Pulaski;United States;1;2014
Nasson College;United States;0;2014
Northeastern School District;United States;1;2014
Khorugh State University;Tajikistan;0;2014
Taichung Municipal Taichung First Senior High School;Taiwan;0;2014
ISTOM - École supérieure d'agro-développement international;France;0;2014
Northland Polytechnic;New Zealand;0;2014
University of Belgrade – Faculty of Philology;Serbia;1;2014
Spoon River College;United States;0;2014
Southern Vermont College;United States;2;2014
North Country Community College;United States;2;2014
Iwate College of Nursing;Japan;1;2014
Nunez Community College;United States;1;2014
Umpqua Community College;United States;1;2014
Columbia Bible College;Canada;1;2014
Santiago Canyon College;United States;1;2014
Kyoto Prefectural Sagano High School;Japan;1;2014
Islamic University of Rotterdam;The Netherlands;0;2014
Dakota County Technical College;United States;1;2014
Halifax Community College;United States;0;2014
Akikusa Gakuen Junior College;Japan;0;2014
Episcopal School of Dallas;United States;1;2014
Los Rios Community College District;United States;0;2014
Miles Community College;United States;0;2014
Academy of Arts, Architecture and Design in Prague;Czechia;2;2014
Tokyo College of Environment;Japan;0;2014
College of Dental Surgeons of Hong Kong;Hong Kong;2;2014
Curio;The Netherlands;0;2014
American University of Mongolia;Mongolia;0;2014
Mountain Home School District;United States;0;2014
Conservatorio Torrefranca Vibo Valentia;Italy;1;2014
Marist School;United States;2;2014
Universidad de las Californias;Mexico;1;2014
Chapel Hill Training Outreach Project;United States;3;2014
Sampurnanand Sanskrit Vishwavidyalaya;India;1;2014
Gunma Nikken Polytechnic College;Japan;0;2014
Célia Helena Centro de Artes e Educação;Brazil;0;2014
BASilar artery International Cooperation Study;The Netherlands;0;2014
Základní Škola Vachkova;Czechia;3;2014
Armavir Linguistic Social Institution;Russia;0;2014
College of Exploration;United States;3;2014
Catawba County Schools;United States;1;2014
Svendborg International Maritime Academy;Denmark;0;2014
Horizon University;United States;1;2014
St. Paul University Quezon City;Philippines;1;2014
International Institute of Management LINK;Russia;3;2014
Renewable Energy Alaska Project;United States;1;2014
Sebastian Kolowa Memorial University;Tanzania;1;2014
Universidad Chileno Británica de Cultura;Chile;0;2014
Sociedad Hispano Mundial;Spain;1;2014
Academia Engiadina;Switzerland;0;2014
Salem City Schools;United States;1;2014
East Harlem School;United States;1;2014
Smolny University;Russia;0;2014
Corporación Escuela Tecnológica del Oriente;Colombia;1;2014
Washington State Board for Community and Technical Colleges;United States;0;2014
Corporación Tecnológica Industrial Colombiana;Colombia;1;2014
American College of Acupuncture & Oriental Medicine;United States;1;2014
Caldwell Community College & Technical Institute;United States;2;2014
United Methodist University;Liberia;1;2014
Université Arabe des Sciences;Tunisia;0;2014
Universidad Experimental Félix Adam;Dominican Republic;1;2014
Griggs International Academy;United States;0;2014
Johannelund Theological Seminary;Sweden;1;2014
Yamagata Prefectural Sagae High School;Japan;0;2014
Saint Francis de Sales Seminary;United States;0;2014
Netherlands Institute for Catalysis Research;The Netherlands;0;2014
Holzbau Deutschland-Institut;Germany;0;2014
Facultad Latinoamericana de Ciencias Sociales República Dominicana;Dominican Republic;0;2014
Social Work Institute in Cairo;Egypt;0;2014
School of Clinical Research;United States;0;2014
Burg Giebichenstein University of Art and Design Halle;Germany;0;2014
Wayne-Finger Lakes BOCES;United States;2;2014
European Research University;Czechia;0;2014
Charter Oak State College;United States;0;2014
Stockholm Academy of Dramatic Arts;Sweden;0;2014
Carilion New River Valley Medical Center;United States;0;2014
Fairbanks North Star Borough School District;United States;0;2014
North Carolina Community College System;United States;2;2014
American Indian College;United States;0;2014
Owensboro Community and Technical College;United States;0;2014
Southside Virginia Community College;United States;0;2014
Cloud County Community College;United States;2;2014
Itawamba Community College;United States;0;2014
Western Piedmont Community College;United States;0;2014
Hawaii Tokai International College;United States;0;2014
Vermilion Community College;United States;0;2014
Salford City College;United Kingdom;0;2014
United World College of the Adriatic;Italy;0;2014
Royal Welsh College of Music and Drama;United Kingdom;1;2014
Rhythmic Music Conservatory;Denmark;0;2014
Nihon Bunka University;Japan;1;2014
Norton University;Cambodia;0;2014
Silver Lake College;United States;1;2014
FIKRA;Qatar;6;2014
Instituto Internacional de Ciencias Sociais;Brazil;0;2014
Artificial Insemination Center of Quebec;Canada;0;2014
Institut für Kommunikation und Wirtschaftsbildung;Germany;1;2014
Universidad Domínico Americana;Dominican Republic;3;2014
Education Group Akron;Tajikistan;0;2014
National Institute of Sports and Tourism of Turkmenistan;Turkmenistan;2;2014
Carteret County Public School System;United States;0;2014
Calallen Independent School District;United States;1;2014
Petal School District;United States;0;2014
Los Angeles Centers for Alcohol and Drug Abuse;United States;0;2014
École Supérieure d'Art des Pyrénées;France;2;2014
Terre des Sciences;France;1;2014
International New Town Institute;The Netherlands;0;2014
Collège Mérici;Canada;0;2014
The Danish Town Planning Institute;Denmark;4;2014
Uintah Basin Applied Technology College;United States;0;2014
Illinois Eastern Community Colleges;United States;1;2014
Gurukul School of Design;India;0;2014
Prek Leap National College of Agriculture;Cambodia;2;2014
Corporación Universitaria Regional del Caribe;Colombia;2;2014
Madina Academy;Egypt;0;2014
Neisse University;Czechia;0;2014
Pécsi Püspöki Hittudományi Főiskola;Hungary;0;2014
Alameda County Office of Education;United States;0;2014
Universidad Internacional de Profesiones y Escuela Internacional de Turismo;Mexico;1;2014
Social Sciences Innovations;United States;4;2014
Niigata Medical Technology Specialist School;Japan;0;2014
Universidad Pablo Guardado Chávez;Mexico;1;2014
Tokyo Metropolitan Shakujii High School;Japan;1;2014
Red de Fundaciones Universidad Empresa;Spain;0;2014
Las Vegas Academy of the Arts;United States;0;2014
Fondation Travail-Université;Belgium;1;2014
Arie Crown Hebrew Day School;United States;1;2014
Franklin County Schools;United States;0;2014
Ho Chi Minh City University of Culture;Vietnam;0;2014
Granville County Public Schools;United States;0;2014
L'Hôpital Universitaire Justinien;Haiti;0;2014
Instituto Universitario de Integración en la Comunidad;Spain;0;2014
Escuela Universitaria de Magisterio Begoñako Andra Mari;Spain;1;2014
Escuela Normal de Atlacomulco;Mexico;2;2014
Rift Valley Technical Training Institute;Kenya;1;2014
CHANGINS - Haute école de viticulture et œnologie;Switzerland;1;2014
Southwest Virginia Community College;United States;1;2014
Carroll Community College;United States;0;2014
Art Institute of Colorado;United States;1;2014
Inter-University Council for East Africa;Uganda;0;2014
The Harley School;United States;0;2014
Carteret Community College;United States;0;2014
Williams Baptist College;United States;2;2014
Oregon Coast Community College;United States;0;2014
Midwives College of Utah;United States;1;2014
Clover Park Technical College;United States;0;2014
Zeta Phi Beta Sorority;United States;1;2014
Takasaki University of Commerce;Japan;2;2014
Lewisham Southwark College;United Kingdom;0;2014
Georgian Aviation University;Georgia;1;2014
Ural Institute of Economics, Management and Law;Russia;1;2014
International University of Fundamental Studies;Russia;1;2014
DJ Academy of Design;India;1;2014
Sentara College of Health Sciences;United States;0;2014
St. Bernard Parish School District;United States;1;2014
Orangeburg–Calhoun Technical College;United States;0;2014
Helena Public School District;United States;1;2014
Dutch Art Institute;The Netherlands;1;2014
Toyama Prefectural Namerikawa High School;Japan;0;2014
Belgian Society for Pneumology;Belgium;1;2014
World Mission University;United States;1;2014
Maharishi Mahesh Yogi Vedic University;India;2;2014
Temasek Defence Systems Institute;Singapore;1;2014
Escola Básica Integrada da Horta;Portugal;2;2014
Osaka Prefectural Hirakata High School;Japan;1;2014
Flint Hills Technical College;United States;1;2014
Niigata Prefectural Niigata High School;Japan;2;2014
Blessing-Rieman College of Nursing;United States;2;2014
Instituto Gamma;Chile;1;2014
BiofoodCRO (South Korea);South Korea;5;2014
Universidad Latinoamericana;Bolivia;1;2014
Chartered Institute of Marketing Ghana;Ghana;0;2014
Rare Book School;United States;1;2014
Celje School of Economics;Slovenia;1;2014
SB Science Management;Germany;3;2014
Concord Public Schools and Concord-Carlisle Regional School District;United States;0;2014
Islamic American University;United States;0;2014
Toyoshina High School;Japan;1;2014
Isles International University;Ireland;0;2014
Seamester;United States;0;2014
Rocky Mountain College;Canada;0;2014
Togliatti Academy of Management;Russia;1;2014
Tambov Military Aviation Engineering Institute;Russia;0;2014
Lebanese International University of Mauritania;Mauritania;1;2014
Open University of West Africa;Ghana;0;2014
CCT College Dublin;Ireland;1;2014
Starr King School for the Ministry;United States;0;2014
Seattle Academy of Arts and Sciences;United States;2;2014
College of Biblical Studies;United States;0;2014
Hillsong International Leadership College;Australia;0;2014
East Central College;United States;0;2014
West Virginia Northern Community College;United States;2;2014
Cogswell Polytechnical College;United States;1;2014
Saitama Junshin Junior College;Japan;0;2014
Wilkes Community College;United States;2;2014
Niigata Chuoh Junior College;Japan;2;2014
Lincoln College of New England;United States;0;2014
St. Cecilia Women's Junior College;Japan;0;2014
Osaka College of Music;Japan;1;2014
Valley Forge Military Academy and College;United States;0;2014
Universidad Lux;Mexico;0;2014
Angliss International Hotel School;Australia;2;2014
Conservatori Superior de Música de Castelló;Spain;1;2014
Shiga Bunkyo Junior College;Japan;0;2014
Azerbaijan International University;Azerbaijan;2;2014
Iḷisaġvik College;United States;0;2014
Siberian Institute of Business Management and Psychology;Russia;3;2014
Danish Institute for Quality and Accreditation in Healthcare;Denmark;1;2014
European Peace University;Austria;1;2014
Universitatea Alma Mater Sibiu;Romania;4;2014
German open Business School;Germany;6;2014
Globis University Graduate School of Management;Japan;0;2014
Kavikulaguru Kalidas Sanskrit University;India;3;2014
Fukuoka College of Agriculture;Japan;1;2014
Cardiff and Vale College;United Kingdom;0;2014
Yemeni Jordanian University;Yemen;1;2014
Uczelnia Zawodowa Zagłębia Miedziowego w Lubinie;Poland;3;2014
Saitama Prefectural Miyashiro High School;Japan;2;2014
Patriot Bible University;United States;1;2014
Institut des Hautes Études Bancaires, Financières et Managériale;Morocco;4;2014
Head-Royce School;United States;0;2014
Garden Street Academy;United States;2;2014
Roanoke Rapids Graded School District;United States;1;2014
Harrington College of Design;United States;0;2014
Kanagawa prefectural Kanagawa Technical High School;Japan;1;2014
University of Commercial Sciences;Nicaragua;0;2014
Accademia di Belle Arti di Catania;Italy;0;2014
Sunraysia Institute of TAFE;Australia;0;2014
Cumberland County Schools;United States;0;2014
National Labor College;United States;1;2014
Institut International des Assurances;Cameroon;0;2014
Dover Technical College;United Kingdom;0;2014
Ochanomizu University Kindergarten;Japan;0;2014
Ittihad Private University;Syria;0;2014
Universidad de Matehuala;Mexico;0;2014
Kantonsschule Baden;Switzerland;0;2014
Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;Portugal;2;2014
International Business Academy;Denmark;1;2014
Dawson Education Cooperative;United States;1;2014
Học viện Tư pháp;Vietnam;0;2014
Broadview University;United States;1;2014
Iredell Statesville Schools;United States;1;2014
Technological University Maubin;Myanmar;0;2014
Siberian Academy of Law, Economics and Management;Russia;1;2014
Stephen Gaynor School;United States;3;2014
ENCPB - Lycée Pierre-Gilles-de-Gennes;France;0;2014
Cégep de Granby;Canada;1;2014
University of Belgrade - Faculty of Civil Engineering;Serbia;1;2014
Bacone College;United States;1;2014
Northland Community and Technical College;United States;2;2014
Northern Lakes College;Canada;1;2014
Appalachian School of Law;United States;0;2014
Nishi-Nippon Junior College;Japan;1;2014
Piedmont Technical College;United States;0;2014
Danville Area Community College;United States;0;2014
Wisconsin Indianhead Technical College;United States;0;2014
Eastern Iowa Community College;United States;0;2014
Southwestern Michigan College;United States;2;2014
Gretsa University;Kenya;1;2014
National Film and Television School;United Kingdom;1;2014
Indian Institute of Journalism and New Media;India;2;2014
Rome International School;Italy;1;2014
Universidad Iberoamericana de Ciencias y Tecnología;Nicaragua;0;2014
Associated Colleges of Central Kansas;United States;0;2014
Bunker Hill Elementary School;United States;0;2014
Instituto Superior de Novas Profissões;Portugal;4;2014
Universidad Nueva San Salvador;El Salvador;1;2014
Hanseatic University Rostock;Germany;0;2014
Osaka Jonan Womens Junior College;Japan;2;2014
Bladen County Schools;United States;0;2014
Universidad YMCA;Mexico;4;2014
Moscow Institute of Entrepreneurship and Law;Russia;1;2014
Osaka Municipal Ikuno Technical High School;Japan;0;2014
Denmark Technical College;United States;3;2014
Nagasaki University of Foreign Studies;Japan;2;2014
Šolski Center Velenje;Slovenia;0;2014
Dutch postgraduate School for Art History;The Netherlands;1;2014
Thunchath Ezhuthachan Malayalam University;India;0;2014
Bonanza High School;United States;1;2014
École Nationale d'Administration de Madagascar;Madagascar;1;2014
Production Management Institute of Southern Africa;South Africa;1;2014
College of Veterinarians of British Columbia;Canada;2;2014
Swedish Film Institute;Sweden;0;2014
Campbell College;United Kingdom;0;2014
Moscow Regional Socio-Economic Institute;Russia;1;2014
Iwate Agricultural Junior College;Japan;1;2014
Scottish Universities Life Sciences Alliance;United Kingdom;1;2014
Instituto Superior de Estudios Psicológicos;Spain;0;2014
Tokushima Municipal High School;Japan;0;2014
Haute École de la Province de Namur;Belgium;0;2014
Colégio Teresiano de Braga;Portugal;0;2014
Schiller International University;Spain;1;2014
Millennium Charter Academy;United States;2;2014
Landesinstitut für Schule und Medien Berlin-Brandenburg;Germany;1;2014
National Graduate School of Quality Management;United States;1;2014
Hobe Sound Bible College;United States;0;2014
Institut Infància;Spain;2;2014
Jackson County Public Schools;United States;0;2014
Almamer University;Poland;1;2014
Central Louisiana Community College;United States;0;2014
Open Cyber University of Korea;South Korea;1;2014
BTK University of Arts & Design;Germany;0;2014
P S Jones Middle School;United States;0;2014
Caldwell County Schools;United States;0;2014
Brown Mackie College;United States;0;2014
Reinwardt Academie;The Netherlands;1;2014
National Sugar Institute;Tanzania;0;2014
Aiken Technical College;United States;1;2014
Travis Unified School District;United States;0;2014
Ellsworth Community College;United States;0;2014
River Parishes Community College;United States;1;2014
Western Oklahoma State College;United States;1;2014
Henry Cogswell College;United States;0;2014
Salpaus Further Education;Finland;0;2014
Vermont College of Fine Arts;United States;2;2014
Paris Junior College;United States;0;2014
African Virtual University;Kenya;0;2014
Beaufort County Community College;United States;1;2014
Beppu Mizobe Gakuen College;Japan;0;2014
Mid-State Technical College;United States;1;2014
Barton Community College;United States;0;2014
Government Unani and Ayurvedic Degree College and Hospital;Bangladesh;1;2014
Royal Danish Academy of Music;Denmark;0;2014
Potti Sreeramulu Telugu University;India;0;2014
Charles County Public Schools;United States;1;2014
Higher Institute of Advanced Studies;Egypt;1;2014
Enterprise State Community College;United States;0;2014
Baltic Psychology and Management University College;Latvia;5;2014
Chappaqua Central School District;United States;0;2014
Miyagi Prefecture Ishinomaki Technical High School;Japan;0;2014
Escola Superior de Educadores de Infância Maria Ulrich;Portugal;1;2014
Okinawa Prefectural Koroku High School;Japan;0;2014
Kolegji Dardania;Kosovo;0;2014
Sanilac Intermediate School District;United States;1;2014
Alaska Marine Safety Education Association;United States;2;2014
Takamatsu High School;Japan;2;2014
Wayne County Regional Educational Service Agency;United States;1;2014
The Master's Seminary;United States;2;2014
Lincoln Parish School Board;United States;0;2014
Universidad Evangelica Nicaraguense;Nicaragua;1;2014
Stanground Academy;United Kingdom;0;2014
Conservatorio di Musica Niccolò Paganini;Italy;2;2014
Model Clinical Research;United States;1;2014
Ibaraki Prefecture Education Training Center;Japan;2;2014
Shizuoka Prefectural Gotemba Minami High School;Japan;0;2014
Council of Prairie and Pacific University Libraries;Canada;0;2014
Latvian Christian Academy;Latvia;6;2014
New York City Foundation for Computer Science Education;United States;1;2014
Zabaikalsky State Humanitarian and Pedagogical University;Russia;1;2014
University of Computer Engineering and Telecommunications;Poland;2;2014
Okazaki Womens Junior College;Japan;1;2014
King Center Charter School;United States;0;2014
Exploring New Horizons;United States;0;2014
Guru Ravidas Ayurved University;India;0;2014
Agrupamento de Escolas de Caldas de Vizela;Portugal;1;2014
Escola Superior de Educação de Fafe;Portugal;2;2014
Oconee Fall Line Technical College;United States;0;2014
Yokohama College of Art and Design;Japan;0;2014
Piedmont Community College;United States;0;2014
Bevill State Community College;United States;1;2014
Hebrew Theological College;United States;0;2014
Seward County Community College;United States;1;2014
Eastern Wyoming College;United States;2;2014
Lake Forest Graduate School of Management;United States;0;2014
Imabari Meitoku Junior College;Japan;0;2014
Marion Military Institute;United States;0;2014
Midstate College;United States;0;2014
DSST Public Schools;United States;0;2014
Miyazaki Gakuen Junior College;Japan;1;2014
Nizhny Novgorod Commercial Institute;Russia;0;2014
Tyumen State Academy of World Economics, Management and Law;Russia;4;2014
Yeshiva of Greater Washington;United States;0;2014
Centre Universitaire de Labé;Guinea;0;2014
Universidad Franco Mexicana;Mexico;0;2014
International Association for Continuing Engineering Education;Russia;1;2014
Moscow Institute of Foreign Languages;Russia;0;2014
Rockingham County Schools;United States;1;2014
Wayne Country Day School;United States;0;2014
Hokkaido Science Education Center;Japan;0;2014
Edgecombe Community College;United States;0;2014
Fundación Academia de Dibujo Profesional;Colombia;2;2014
Smolensk University for Humanities;Russia;1;2014
Catlin Gabel School;United States;0;2014
Shiseikan University;Japan;2;2014
Kyoto Institute of Culture and Language;Japan;1;2014
Murmansk Academy of Economics and Management;Russia;1;2014
Fukushima Iwaki Agricultural High School;Japan;4;2014
Nalanda Open University;India;1;2014
FIVE - Forschungs- und Innovationsverbund an der Evangelischen Hochschule Freiburg;Germany;0;2014
International Institute for Higher Education in Morocco;Morocco;0;2014
Haywood Academy;United Kingdom;1;2014
Tokyo Metropolitan Saginomiya High School;Japan;0;2014
Freehold Regional High School District;United States;0;2014
Centro Universitario de Mercadotecnia y Publicidad;Mexico;0;2014
Institute of Management, Marketing and Finance;Russia;2;2014
Samsø Energy Academy;Denmark;0;2014
Northwest Open Technical University;Russia;0;2014
Matanuska-Susitna Borough School District;United States;1;2014
The Audio Recording Academy;Canada;0;2014
Tri College University;United States;0;2014
Technological University Myitkyina;Myanmar;0;2014
Aomori High School;Japan;0;2014
Catholic University of South Sudan;South Sudan;0;2014
Institute Unic;Russia;1;2014
Kern Community College District;United States;0;2014
Departamento Universitario Obrero Campesino;Chile;1;2014
Skanderbeg Military University;Albania;0;2014
University of Houston System at Cinco Ranch;United States;1;2014
École Supérieure d'Informatique Appliquée;Morocco;1;2014
Universitatea Slavonă din Moldova;Moldova;1;2014
ISART Digital;France;1;2014
University of Belgrade – Faculty of Physics;Serbia;4;2014
Universidade Lusíada de Vila Nova de Famalicão;Portugal;5;2014
Lyceum of the Philippines University – Batangas;Philippines;0;2014
Universidad Tecnológica de la Sierra Hidalguense;Mexico;1;2014
Mid-America Baptist Theological Seminary;United States;0;2014
Northeast Lakeview College;United States;1;2014
Five Branches University;United States;2;2014
West Shore Community College;United States;0;2014
Wabash Valley College;United States;0;2014
Cerro Coso Community College;United States;0;2014
Northwestern Connecticut Community College;United States;1;2014
South and City College Birmingham;United Kingdom;1;2014
American Career College;United States;2;2014
Universities at Medway;United Kingdom;1;2014
Won Institute of Graduate Studies;United States;1;2014
Black Hills Special Services Cooperative;United States;1;2014
Hokkaido Sapporo Kaisei High School;Japan;2;2014
Kantonsschule Stadelhofen;Switzerland;2;2014
Openbare Scholengemeenschap De Hogeberg;The Netherlands;1;2014
Universidad Mexicana de Educación a Distancia;Mexico;1;2014
Asahikawa, Hokkaido Nishi High School;Japan;0;2014
Hamburg Institute for Vocational Education and Training;Germany;0;2014
National Defense University;Cambodia;0;2014
Okayama Prefectural Tsuyama High School;Japan;2;2014
New City College;United Kingdom;0;2014
Pathway School;United States;0;2014
Kumamoto Educational Center;Japan;1;2014
New York Child Learning Institute;United States;1;2014
Coffeyville Community College;United States;1;2014
Chicago Arts Partnerships in Education;United States;0;2014
GameDesk;United States;1;2014
Universidad Gestalt;Mexico;0;2014
Université Libre de Luozi;DR Congo;0;2014
Beijing Nonferrous Metals and Rare Earth Applications Institute;China;3;2014
Preston Institute of Management Science and Technology;Pakistan;5;2014
Institute of Parliamentarism and Entrepreneurship;Belarus;0;2014
Vernon Verona Sherrill School District;United States;0;2014
Gesellschaft für Pädagogik und Information;Germany;1;2014
Higher Vocational College for Hospitality and Tourism Bled;Slovenia;0;2014
West Virginia Network;United States;0;2014
University of West Yangon;Myanmar;0;2014
International Academy of Design & Technology;United States;0;2014
Academy for Science and Design;United States;1;2014
Universidad del Pedregal;Mexico;2;2014
King Sigismund Business School;Hungary;2;2014
Institut catholique de rennes;France;2;2014
Niigata Prefectural Nagaoka High School;Japan;0;2014
Maharshi Vishwamitra College, Buxar;India;0;2014
R. R. Lalan College;India;0;2014
Tecnológico Nacional de México Campus Ciudad Serdán;Mexico;0;2014
Patrick Henry Community College;United States;0;2014
Kyiv Mohyla Business School;Ukraine;1;2014
North Orange County Community College District;United States;0;2014
Lambeth College;United Kingdom;0;2014
Shuko Junior College;Japan;0;2014
East Central Community College;United States;0;2014
Bladen Community College;United States;2;2014
Nagoya Management Junior College;Japan;0;2014
Friends School of Baltimore;United States;0;2014
Somerset College;United Kingdom;1;2014
Indus Valley School of Art and Architecture;Pakistan;1;2014
Chinese Mathematical Society;China;1;2014
Delmon University for Science & Technology;Bahrain;0;2014
Jagadguru Rambhadracharya Handicapped University;India;0;2014
Rashtreeya Sikshana Samithi Trust;India;0;2014
Grace Mission University;United States;0;2014
Ludwik Solski Academy for the Dramatic Arts;Poland;5;2014
Coast Community College District;United States;0;2014
HOSEI Daini Junior and Senior High School;Japan;0;2014
Christie's Education;United States;1;2014
Missenden Centre;United Kingdom;2;2014
Somaliland University of Technology;Somalia;0;2014
Lexington College;United States;0;2014
Haute École Albert Jacquard;Belgium;0;2014
Instituto Profesional Latinoamericano de Comercio Exterior;Chile;0;2014
Institute of Practical Oriental Studies;Russia;2;2014
Iwate Museum of Art;Japan;0;2014
Tokyo Metropolitan Musashigaoka High School;Japan;0;2014
Teisei Gakuen Junior College;Japan;0;2014
Préparation aux Examens Préalables;Switzerland;3;2014
Faculdade Unida de Suzano;Brazil;2;2014
Kyoto Municipal Uzumasa Elementary School;Japan;1;2014
Zaoksky Adventist University;Russia;0;2014
Niedersächsisches Institut für frühkindliche Bildung und Entwicklung;Germany;2;2014
Twyford Church of England High School;United Kingdom;0;2014
Columbia College - California;United States;0;2014
Crowleys Ridge College;United States;0;2014
Monroe 2-Orleans BOCES;United States;0;2014
Univers Moldova;Moldova;2;2014
Greenside Design Center College of Design;South Africa;0;2014
Universidad Americana de Acapulco;Mexico;1;2014
International Management Institute;Belgium;1;2014
Tohono O'odham Community College;United States;0;2014
